hu1,hu2,hu3,hu4,hu5,hu6,hu7,label
0.1647580171955837,0.0002963411622139291,1.1243305643590316e-05,2.4137768502638104e-10,-1.1424837282400246e-17,-1.8629239619200458e-13,5.2528630740938495e-18,Cuadrado
0.16663474600834677,8.528266324036779e-05,9.360429593765156e-07,6.357682956274782e-08,-8.341547205614037e-15,6.359087094671915e-11,-1.3075220876369501e-14,Cuadrado
0.1668837838024565,0.00012699004868226016,1.000548975325773e-05,9.708353078143108e-08,-4.368703524603707e-14,-7.649932990987148e-10,-8.512810816479278e-14,Cuadrado
0.19551863903821287,0.003852978108863209,0.003611931874001907,0.00010698297073976528,5.134170135912737e-08,4.722814379344093e-06,4.2269247249975426e-08,Triangulo
0.19092725372500485,0.002754031797895819,0.0032208404351687717,6.749697380005952e-05,3.0822278865226393e-08,3.5279849458375803e-06,6.357146702728054e-09,Triangulo
0.20040872073647942,0.003511922123785997,0.00471417268129267,0.00013744966076298585,1.1054920591244313e-07,8.143941317994443e-06,-4.519479163907354e-09,Triangulo
0.19559732158791668,0.0037979287595743933,0.003649562400452933,9.817066968324876e-05,4.4810164648044826e-08,4.42896043065943e-06,3.801270144882317e-08,Triangulo
0.19415856427741254,0.00376515619439768,0.0034109107558764895,9.90201731329515e-05,5.005410916531902e-08,5.405128245630621e-06,2.8393891021313233e-08,Triangulo
0.19555994431876506,0.004033102642071536,0.003533860946167137,0.00010653379513780684,6.380375373378389e-08,6.672532799217199e-06,1.420816762792461e-08,Triangulo
0.19619652768889012,0.0035425701064832546,0.0038517500645908927,0.0001058001858976642,6.634216651010355e-08,6.188956222283978e-06,1.2661711887389275e-08,Triangulo
0.1984582710953664,0.0028294022250923445,0.004627699122234371,0.00011745423547366157,8.607665532033427e-08,6.226564193557454e-06,-9.447410790144115e-09,Triangulo
0.1955406303880194,0.004206443941307926,0.003474494959471535,0.0001155438552579636,7.107511462635197e-08,7.385243546241468e-06,1.754783399865576e-08,Triangulo
0.19760365450265885,0.0035123198803126343,0.004108886089588127,0.00010608495271652658,6.778535556540407e-08,6.074179207285177e-06,1.762583976762138e-08,Triangulo
0.1984592473007426,0.0027809476134509413,0.004646685350710041,0.00011573722561363469,8.471463601858894e-08,6.100815735671078e-06,-5.219584285456443e-09,Triangulo
0.1647580171955837,0.0002963411622139291,1.1243305643590316e-05,2.4137768502638104e-10,-1.1424837282400246e-17,-1.8629239619200458e-13,5.2528630740938495e-18,Cuadrado
0.16663474600834677,8.528266324036779e-05,9.360429593765156e-07,6.357682956274782e-08,-8.341547205614037e-15,6.359087094671915e-11,-1.3075220876369501e-14,Cuadrado
0.1668837838024565,0.00012699004868226016,1.000548975325773e-05,9.708353078143108e-08,-4.368703524603707e-14,-7.649932990987148e-10,-8.512810816479278e-14,Cuadrado
0.16543696363145222,0.000486848597414379,1.4859514829562219e-05,4.431584022917315e-08,-3.52278088028199e-14,-8.890501753368608e-10,7.228334958108638e-15,Cuadrado
0.16746680572440065,0.0003064281156266297,8.170860477091954e-06,4.710364283365755e-08,2.7239060750455952e-14,-7.872741950267459e-10,-1.0582120953768711e-14,Cuadrado
0.16662122932547963,8.972600268072209e-05,1.7984078012997157e-05,1.743593545927597e-07,-1.382546116037978e-13,-1.1398946518799749e-09,-2.760695938658194e-13,Cuadrado
0.19551863903821287,0.003852978108863209,0.003611931874001907,0.00010698297073976528,5.134170135912737e-08,4.722814379344093e-06,4.2269247249975426e-08,Triangulo
0.19092725372500485,0.002754031797895819,0.0032208404351687717,6.749697380005952e-05,3.0822278865226393e-08,3.5279849458375803e-06,6.357146702728054e-09,Triangulo
0.20040872073647942,0.003511922123785997,0.00471417268129267,0.00013744966076298585,1.1054920591244313e-07,8.143941317994443e-06,-4.519479163907354e-09,Triangulo
0.19559732158791668,0.0037979287595743933,0.003649562400452933,9.817066968324876e-05,4.4810164648044826e-08,4.42896043065943e-06,3.801270144882317e-08,Triangulo
0.19415856427741254,0.00376515619439768,0.0034109107558764895,9.90201731329515e-05,5.005410916531902e-08,5.405128245630621e-06,2.8393891021313233e-08,Triangulo
0.19555994431876506,0.004033102642071536,0.003533860946167137,0.00010653379513780684,6.380375373378389e-08,6.672532799217199e-06,1.420816762792461e-08,Triangulo
0.19619652768889012,0.0035425701064832546,0.0038517500645908927,0.0001058001858976642,6.634216651010355e-08,6.188956222283978e-06,1.2661711887389275e-08,Triangulo
0.1984582710953664,0.0028294022250923445,0.004627699122234371,0.00011745423547366157,8.607665532033427e-08,6.226564193557454e-06,-9.447410790144115e-09,Triangulo
0.1955406303880194,0.004206443941307926,0.003474494959471535,0.0001155438552579636,7.107511462635197e-08,7.385243546241468e-06,1.754783399865576e-08,Triangulo
0.19760365450265885,0.0035123198803126343,0.004108886089588127,0.00010608495271652658,6.778535556540407e-08,6.074179207285177e-06,1.762583976762138e-08,Triangulo
0.1984592473007426,0.0027809476134509413,0.004646685350710041,0.00011573722561363469,8.471463601858894e-08,6.100815735671078e-06,-5.219584285456443e-09,Triangulo
0.1647580171955837,0.0002963411622139291,1.1243305643590316e-05,2.4137768502638104e-10,-1.1424837282400246e-17,-1.8629239619200458e-13,5.2528630740938495e-18,Cuadrado
0.16663474600834677,8.528266324036779e-05,9.360429593765156e-07,6.357682956274782e-08,-8.341547205614037e-15,6.359087094671915e-11,-1.3075220876369501e-14,Cuadrado
0.1668837838024565,0.00012699004868226016,1.000548975325773e-05,9.708353078143108e-08,-4.368703524603707e-14,-7.649932990987148e-10,-8.512810816479278e-14,Cuadrado
0.16543696363145222,0.000486848597414379,1.4859514829562219e-05,4.431584022917315e-08,-3.52278088028199e-14,-8.890501753368608e-10,7.228334958108638e-15,Cuadrado
0.16746680572440065,0.0003064281156266297,8.170860477091954e-06,4.710364283365755e-08,2.7239060750455952e-14,-7.872741950267459e-10,-1.0582120953768711e-14,Cuadrado
0.16662122932547963,8.972600268072209e-05,1.7984078012997157e-05,1.743593545927597e-07,-1.382546116037978e-13,-1.1398946518799749e-09,-2.760695938658194e-13,Cuadrado
0.164500322409451,0.00021815889477088183,1.3334718243260533e-05,1.0279903866784048e-07,1.0326216538914748e-13,5.062236379367242e-10,6.183048883274025e-14,Cuadrado
0.16668987747351532,0.00015749562255108445,5.795148103093382e-06,2.3769942387383946e-07,-2.709233447966208e-13,-2.970477480152659e-09,-6.656486372280341e-14,Cuadrado
0.16805972150373627,0.00046194309447856774,1.0020003194564256e-05,3.875871851792863e-08,-8.006567638483082e-15,-5.362615108623285e-10,-2.2788327195301363e-14,Cuadrado
0.19551863903821287,0.003852978108863209,0.003611931874001907,0.00010698297073976528,5.134170135912737e-08,4.722814379344093e-06,4.2269247249975426e-08,Triangulo
0.19092725372500485,0.002754031797895819,0.0032208404351687717,6.749697380005952e-05,3.0822278865226393e-08,3.5279849458375803e-06,6.357146702728054e-09,Triangulo
0.20040872073647942,0.003511922123785997,0.00471417268129267,0.00013744966076298585,1.1054920591244313e-07,8.143941317994443e-06,-4.519479163907354e-09,Triangulo
0.19559732158791668,0.0037979287595743933,0.003649562400452933,9.817066968324876e-05,4.4810164648044826e-08,4.42896043065943e-06,3.801270144882317e-08,Triangulo
0.19415856427741254,0.00376515619439768,0.0034109107558764895,9.90201731329515e-05,5.005410916531902e-08,5.405128245630621e-06,2.8393891021313233e-08,Triangulo
0.19555994431876506,0.004033102642071536,0.003533860946167137,0.00010653379513780684,6.380375373378389e-08,6.672532799217199e-06,1.420816762792461e-08,Triangulo
0.19619652768889012,0.0035425701064832546,0.0038517500645908927,0.0001058001858976642,6.634216651010355e-08,6.188956222283978e-06,1.2661711887389275e-08,Triangulo
0.1984582710953664,0.0028294022250923445,0.004627699122234371,0.00011745423547366157,8.607665532033427e-08,6.226564193557454e-06,-9.447410790144115e-09,Triangulo
0.1955406303880194,0.004206443941307926,0.003474494959471535,0.0001155438552579636,7.107511462635197e-08,7.385243546241468e-06,1.754783399865576e-08,Triangulo
0.19760365450265885,0.0035123198803126343,0.004108886089588127,0.00010608495271652658,6.778535556540407e-08,6.074179207285177e-06,1.762583976762138e-08,Triangulo
0.1984592473007426,0.0027809476134509413,0.004646685350710041,0.00011573722561363469,8.471463601858894e-08,6.100815735671078e-06,-5.219584285456443e-09,Triangulo
0.1647580171955837,0.0002963411622139291,1.1243305643590316e-05,2.4137768502638104e-10,-1.1424837282400246e-17,-1.8629239619200458e-13,5.2528630740938495e-18,Cuadrado
0.16663474600834677,8.528266324036779e-05,9.360429593765156e-07,6.357682956274782e-08,-8.341547205614037e-15,6.359087094671915e-11,-1.3075220876369501e-14,Cuadrado
0.1668837838024565,0.00012699004868226016,1.000548975325773e-05,9.708353078143108e-08,-4.368703524603707e-14,-7.649932990987148e-10,-8.512810816479278e-14,Cuadrado
0.16543696363145222,0.000486848597414379,1.4859514829562219e-05,4.431584022917315e-08,-3.52278088028199e-14,-8.890501753368608e-10,7.228334958108638e-15,Cuadrado
0.16746680572440065,0.0003064281156266297,8.170860477091954e-06,4.710364283365755e-08,2.7239060750455952e-14,-7.872741950267459e-10,-1.0582120953768711e-14,Cuadrado
0.16662122932547963,8.972600268072209e-05,1.7984078012997157e-05,1.743593545927597e-07,-1.382546116037978e-13,-1.1398946518799749e-09,-2.760695938658194e-13,Cuadrado
0.164500322409451,0.00021815889477088183,1.3334718243260533e-05,1.0279903866784048e-07,1.0326216538914748e-13,5.062236379367242e-10,6.183048883274025e-14,Cuadrado
0.16668987747351532,0.00015749562255108445,5.795148103093382e-06,2.3769942387383946e-07,-2.709233447966208e-13,-2.970477480152659e-09,-6.656486372280341e-14,Cuadrado
0.16805972150373627,0.00046194309447856774,1.0020003194564256e-05,3.875871851792863e-08,-8.006567638483082e-15,-5.362615108623285e-10,-2.2788327195301363e-14,Cuadrado
0.16660709125928205,3.1591390692058e-07,6.842924366226015e-08,3.262547337851638e-08,-7.274087240738927e-16,1.0944194542305499e-11,1.3591307490449355e-15,Cuadrado
0.16597207646339598,0.0005523602837717484,1.4407650714595562e-05,5.8386645795322216e-08,5.3518421232319324e-14,-6.097272335949106e-10,-1.8651588702693896e-15,Cuadrado
0.1678244678562214,0.00037107959635652754,1.3371927040866396e-05,9.473287522473218e-08,-9.500804707558409e-14,-7.02839733767217e-10,4.8392018451864297e-14,Cuadrado
0.19108073379655202,0.007165050483673155,0.0014964866670960791,9.899234897246445e-05,3.353535172749127e-08,6.988487120164262e-06,-1.8085438141047976e-08,Triangulo
0.1938335999727842,0.007549950670904315,0.0018213649205230502,0.00011445464391134356,5.135672820295481e-08,9.686401464003165e-06,-9.660877511505648e-09,Triangulo
0.1659582400007018,0.000620123337107983,1.114257435540258e-05,2.875338073772779e-07,-2.753741038774603e-13,-5.015012224649592e-09,-4.3479995958175865e-13,Cuadrado
0.15949199037524914,2.2272023717936418e-05,3.4396656675198567e-06,2.092695839928612e-09,-1.6894379591694492e-16,3.4857987073999654e-12,5.4603145980154846e-17,Circulo
0.201942011586353,0.009950761222101607,0.002229729393632915,0.00018697097986765618,1.1977250068019457e-07,1.841018069088206e-05,-1.5113373302328863e-08,Triangulo
0.19679981360714827,0.008292112969095393,0.0020151303300852755,0.0001362396706664963,7.04759956110326e-08,1.2197650454322203e-05,-1.1355698352815046e-08,Triangulo
0.16628267812183967,0.0005243826297304494,6.6129586105938874e-06,2.724352403752562e-07,-2.720420015036381e-13,-3.1226653204647454e-09,-2.4435599368266096e-13,Cuadrado
0.1596712583646005,6.847649119460997e-05,4.173568392546094e-06,1.0289128170117909e-09,-3.623365638948936e-17,7.208467805016007e-12,5.686182343716797e-17,Circulo
